Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
AYI,Acuity Inc.,Industrials & Construction,Industrials - Building Products & HVAC,Primary,10076.0064,-0.0661,0.0195,0.1711,6045.6038
AYI,Acuity Inc.,Smart Home & IoT,Smart Home - Automation & Control Systems,Secondary,10076.0064,-0.0661,0.0195,0.1711,4030.4026
AZN,Astrazeneca Plc,Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Primary,258548.2035,0.0626,-0.0151,-0.1086,258548.2035
AZO,Autozone Inc,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,49130.1754,-0.0033,0.0176,-0.1166,49130.1754
B,Barrick Mining Corporation,Commodities - Metals,Comm Metals - Gold,Primary,79265.792,0.1326,0.2978,0.1889,47559.4752
B,Barrick Mining Corporation,Commodities - Metals,Comm Metals - Precious Metals,Secondary,79265.792,0.1326,0.2978,0.1889,31706.3168
BA,Boeing Co,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary,166341.2797,-0.0686,0.0045,-0.0391,99804.7678
BA,Boeing Co,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,166341.2797,-0.0686,0.0045,-0.0391,66536.5119
BABA,Alibaba Group Holding Ltd,Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,283957.6248,-0.05,0.0564,-0.0803,283957.6248
BAC,Bank Of America Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,435858.0142,-0.0244,0.0045,0.2095,435858.0142
BAH,Booz Allen Hamilton Holding Corp,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,9047.8356,0.0033,0.045,-0.0295,9047.8356
BALL,Ball Corp,Environmental Sustainability,Environmental - Waste Management & Recycling,Primary,17052.1897,0.053,0.0091,0.1442,17052.1897
BALY,Bally'S Corp,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Primary,467.3478,-0.1018,-0.3251,-0.2985,467.3478
BAX,Baxter International Inc,Healthcare & Biotech,Healthcare - Senior Care & Longevity,Primary,13695.2238,0.0224,0.1826,0.3818,13695.2238
BB,Blackberry Ltd,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Primary,4483.6685,-0.1237,-0.1042,-0.0329,4483.6685
BBAI,"Bigbear.Ai Holdings, Inc.",Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Primary,1472.0481,-0.0436,0.1123,-0.2656,883.2289
BBAI,"Bigbear.Ai Holdings, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary,1472.0481,-0.0436,0.1123,-0.2656,588.8192
BBWI,"Bath & Body Works, Inc.",Consumer Goods & Retail,Consumer - Household & Personal Care,Primary,3863.9398,0.0296,-0.0268,0.1028,3863.9398
BBY,Best Buy Co Inc,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,18437.9089,0.0239,0.024,0.4383,11062.7453
BBY,Best Buy Co Inc,E-commerce,E-commerce - Retail Media & Advertising,Secondary,18437.9089,0.0239,0.024,0.4383,7375.1636
BC,Brunswick Corp,Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,5264.791,-0.0074,0.0222,0.009,5264.791
BCO,Brink's Co,Business Services & Consulting,"Business Services - Outsourcing, Facilities & Testing",Primary,4644.396,0.0135,-0.0736,0.0789,4644.396
BDC,Belden Inc.,Hardware,Hardware - Networking Equipment,Primary,4562.7699,-0.1514,0.1362,0.1017,2737.6619
BDC,Belden Inc.,Industrial Automation & Robotics,Automation - Industrial Software & Digital Twin,Secondary,4562.7699,-0.1514,0.1362,0.1017,1825.108
BDX,Becton Dickinson & Co,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,51955.0607,0.0475,0.2199,0.3011,51955.0607
BE,Bloom Energy Corp,Energy - Renewable,Energy Clean - Hydrogen & Fuel Cells,Primary,60089.4751,-0.1212,0.1035,-0.3255,60089.4751
BEAM,Beam Therapeutics Inc.,Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Primary,2926.1394,0.0454,0.1287,-0.0108,2926.1394
BEEM,Beam Global,Electric Vehicles & Mobility,EVs - Charging & Infrastructure,Primary,31.7483,0.2544,0.4158,0.0,19.049
BEEM,Beam Global,Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Secondary,31.7483,0.2544,0.4158,0.0,12.6993
BEN,"Franklin Resources, Inc.",Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,17589.6207,0.0126,0.0656,0.1273,17589.6207
BEP,Brookfield Renewable Partners L.P.,Energy - Renewable,Energy Clean - Solar,Primary,15737.3184,-0.0607,-0.0232,-0.0796,9442.391
BEP,Brookfield Renewable Partners L.P.,Energy - Renewable,Energy Clean - Wind,Secondary,15737.3184,-0.0607,-0.0232,-0.0796,6294.9274
BEPC,Brookfield Renewable Corp,Environmental Sustainability,Environmental - Climate Technologies & Carbon Solutions,Primary,6102.5039,-0.0632,-0.0194,-0.1145,3661.5023
BEPC,Brookfield Renewable Corp,Environmental Sustainability,Environmental - Sustainable Agriculture & Resource Management,Secondary,6102.5039,-0.0632,-0.0194,-0.1145,2441.0016
BF.B,Brown-Forman Corp,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,13192.3476,0.0424,0.1024,0.1069,13192.3476
BG,Bunge Global Sa,Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary,21163.8436,-0.0353,-0.0878,-0.0816,12698.3062
BG,Bunge Global Sa,Commodities - Agriculture,"Comm Agri - Grains, Oilseeds & Softs",Secondary,21163.8436,-0.0353,-0.0878,-0.0816,8465.5374
BHF,"Brighthouse Financial, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,2984.8502,-0.0689,-0.1791,-0.1692,2984.8502
BHP,Bhp Group Ltd,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,246853.6484,0.0991,0.1602,0.1481,148112.189
BHP,Bhp Group Ltd,Commodities - Metals,Comm Metals - Industrial & Base Metals,Secondary,246853.6484,0.0991,0.1602,0.1481,98741.4594
BIDU,"Baidu, Inc.",Artificial Intelligence,"AI - Ads, Search & Recommendations",Primary,31266.2139,-0.1147,-0.1249,-0.2787,18759.7283
BIDU,"Baidu, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary,31266.2139,-0.1147,-0.1249,-0.2787,12506.4856
BIIB,Biogen Inc.,Healthcare & Biotech,Healthcare - Age-Related & Longevity Therapeutics,Primary,32228.1021,0.0429,0.0788,0.1257,32228.1021
BILL,"Bill Holdings, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,4796.5783,-0.007,0.1069,0.3326,4796.5783
BIO,"Bio-Rad Laboratories, Inc.",Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,10207.5658,0.0747,0.214,0.3268,10207.5658
BIOX,Bioceres Crop Solutions Corp.,Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,26.2921,-0.0572,0.2012,-0.0048,26.2921
BIRD,"Allbirds, Inc.",E-commerce,E-commerce - Direct-to-Consumer,Primary,21.2226,0.1112,0.1203,-0.2823,21.2226
BJ,"BJ's Wholesale Club Holdings, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,12576.5806,0.043,0.0597,0.1368,7545.9484
BJ,"BJ's Wholesale Club Holdings, Inc.",E-commerce,E-commerce - Grocery & Local Commerce Platforms,Secondary,12576.5806,0.043,0.0597,0.1368,5030.6322
BKD,Brookdale Senior Living Inc.,Healthcare & Biotech,Healthcare - Senior Care & Longevity,Primary,2894.465,-0.009,-0.2,-0.0887,2894.465
BKH,Black Hills Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,5492.5138,-0.0185,-0.0342,-0.0212,3295.5083
BKH,Black Hills Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,5492.5138,-0.0185,-0.0342,-0.0212,2197.0055
BKKT,"Bakkt Holdings, Inc.",Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Primary,368.6682,0.1489,0.0995,-0.3114,368.6682
BKNG,Booking Holdings Inc.,Consumer Goods & Retail,Consumer - Resale & Sharing Platforms,Primary,160314.54,0.042,0.2023,0.3281,96188.724
BKNG,Booking Holdings Inc.,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Secondary,160314.54,0.042,0.2023,0.3281,64125.816
BKR,Baker Hughes Co,Energy - Traditional,Energy Base - Oilfield Services & Equipment,Primary,61530.9025,-0.0448,0.0868,-0.0582,61530.9025
BKSY,Blacksky Technology Inc.,Defense & Aerospace,Defense - Space Technology & Satellite Services,Primary,1047.2669,-0.1683,0.1864,-0.4654,628.3601
BKSY,Blacksky Technology Inc.,Space Tech,Space - Data Analytics & Earth Observation,Secondary,1047.2669,-0.1683,0.1864,-0.4654,418.9068
BKYI,Bio Key International Inc,Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,4.2659,-0.0541,-0.3473,-0.3747,4.2659
BLD,Topbuild Corp,Industrials & Construction,Industrials - Building Products & HVAC,Primary,9935.5501,,,,9935.5501
BLDP,Ballard Power Systems Inc.,Energy - Renewable,Energy Clean - Hydrogen & Fuel Cells,Primary,690.4499,-0.1192,-0.2103,-0.5866,690.4499
BLDR,"Builders Firstsource, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,7555.4232,0.0001,-0.0362,-0.053,4533.2539
BLDR,"Builders Firstsource, Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Secondary,7555.4232,0.0001,-0.0362,-0.053,3022.1693
BLK,"Blackrock, Inc.",Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,190521.2129,0.0222,0.1108,0.099,114312.7277
BLK,"Blackrock, Inc.",Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary,190521.2129,0.0222,0.1108,0.099,76208.4852
BLKB,Blackbaud Inc,Software,Software - Vertical SaaS Platforms,Primary,2181.9018,0.1079,0.4696,0.6256,2181.9018
BLNK,Blink Charging Co.,Electric Vehicles & Mobility,EVs - Charging & Infrastructure,Primary,84.7457,0.0052,0.1185,-0.2866,84.7457
BMBL,Bumble Inc.,Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Primary,436.6678,0.0962,0.0142,-0.0836,436.6678
BMRN,Biomarin Pharmaceutical Inc.,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary,12595.8441,-0.0236,0.0967,0.203,12595.8441
BMY,Bristol Myers Squibb Co,Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Primary,137433.8335,0.041,0.0836,0.1443,82460.3001
BMY,Bristol Myers Squibb Co,Healthcare & Biotech,Healthcare - Age-Related & Longevity Therapeutics,Secondary,137433.8335,0.041,0.0836,0.1443,54973.5334
BNED,"Barnes & Noble Education, Inc.",Education Technology,Education - Digital Curriculum,Primary,430.1924,0.0455,0.0446,0.3105,430.1924
BNTX,Biontech Se,Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Primary,28340.8773,0.2317,0.263,0.2244,17004.5264
BNTX,Biontech Se,Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Secondary,28340.8773,0.2317,0.263,0.2244,11336.3509
BNY,BNY Mellon Corp,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,110012.6618,-0.013,0.0244,0.1699,110012.6618
BODI,"Beachbody Company, Inc.",Healthcare & Biotech,Healthcare - Healthy Aging & Nutrition,Primary,44.364,-0.0484,-0.4413,-0.4303,44.364
BP,Bp Plc,Energy - Traditional,Energy Base - Integrated Energy Majors,Primary,112645.4804,0.0208,0.0104,-0.0019,67587.2882
BP,Bp Plc,Commodities - Energy,Comm Energy - Crude Oil,Secondary,112645.4804,0.0208,0.0104,-0.0019,45058.1922
BR,"Broadridge Financial Solutions, Inc.",FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,21145.342,0.1049,0.2453,0.2407,12687.2052
BR,"Broadridge Financial Solutions, Inc.",Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Secondary,21145.342,0.1049,0.2453,0.2407,8458.1368
BRBR,"Bellring Brands, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,1261.6184,0.0658,-0.1622,0.2177,1261.6184
BRK-B,Berkshire Hathaway Inc.,Conglomerates & Diversified Holdings,Diversified Holdings & Multi-Industry Conglomerates,Primary,1079602.774,0.0122,0.019,0.0369,1079602.774
BRKR,Bruker Corp,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary,8681.4331,-0.012,-0.0574,0.2482,8681.4331
BRO,"Brown & Brown, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,24968.6262,0.0836,0.1054,0.2935,24968.6262
BROS,Dutch Bros Inc.,Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary,9111.8449,0.0303,-0.1883,-0.0033,9111.8449
BRX,Brixmor Property Group Inc.,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,9077.2828,-0.006,-0.0882,-0.0313,9077.2828
BRZE,"Braze, Inc.",Software,"Software - Collaboration, CRM & Communications",Primary,3541.1397,0.1249,0.4449,0.2912,3541.1397
BSX,Boston Scientific Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,71026.7372,-0.0471,0.1076,-0.1518,42616.0423
BSX,Boston Scientific Corp,Healthcare & Biotech,Healthcare - Senior Care & Longevity,Secondary,71026.7372,-0.0471,0.1076,-0.1518,28410.6949
BSY,Bentley Systems Inc,Industrial Automation & Robotics,Automation - Industrial Software & Digital Twin,Primary,11382.8608,0.0846,0.2,0.1386,6829.7165
BSY,Bentley Systems Inc,Software,Software - Vertical SaaS Platforms,Secondary,11382.8608,0.0846,0.2,0.1386,4553.1443
BTDR,Bitdeer Technologies Group,Crypto & Blockchain,Blockchain - Cryptocurrency Mining & Staking,Primary,2965.1443,0.1619,-0.0562,-0.2553,2965.1443
BTU,Peabody Energy Corp,Energy - Traditional,Energy Base - Coal & Thermal Power Generation,Primary,3401.0099,0.0768,0.2275,0.14,3401.0099
BURL,"Burlington Stores, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,20811.2128,-0.0184,-0.0552,0.0189,12486.7277
BURL,"Burlington Stores, Inc.",Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,20811.2128,-0.0184,-0.0552,0.0189,8324.4851
BVN,Buenaventura Mining Co Inc,Commodities - Metals,Comm Metals - Precious Metals,Primary,8940.3379,0.0365,0.1388,0.052,8940.3379
BWA,Borgwarner Inc,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,13107.967,-0.0793,-0.0005,-0.0199,13107.967
BWXT,"Bwx Technologies, Inc.",Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,13699.3198,-0.127,-0.1419,-0.262,8219.5919
BWXT,"Bwx Technologies, Inc.",Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,13699.3198,-0.127,-0.1419,-0.262,5479.7279
BX,Blackstone Inc.,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,171692.5727,0.0218,0.1162,0.2244,171692.5727
BXP,"Bxp, Inc.",Real Estate & REITs,Real Estate - Office & Commercial Workspaces,Primary,12659.6106,0.0495,0.0127,0.1731,12659.6106
BYD,Boyd Gaming Corp,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Primary,5885.0888,-0.0214,-0.0694,0.0236,5885.0888
BYND,"Beyond Meat, Inc.",Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,243.2946,0.2167,24.3131,17.4726,145.9768
BYND,"Beyond Meat, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Secondary,243.2946,0.2167,24.3131,17.4726,97.3178
C,Citigroup Inc,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,220951.9698,-0.049,0.0015,0.0584,220951.9698
CACI,Caci International Inc /De/,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,14066.3572,-0.0198,0.3076,0.2696,14066.3572
CAH,"Cardinal Health, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,54043.6193,-0.014,0.019,0.1604,54043.6193
CALM,Cal-Maine Foods Inc,Commodities - Agriculture,Comm Agri - Livestock & Animal Protein,Primary,3951.327,0.0517,-0.0633,0.0986,3951.327
CAMT,Camtek Ltd,Semiconductors,"Semis - Testing, Packaging & Assembly",Primary,6642.2815,-0.1715,-0.0369,-0.1496,6642.2815
CAR,"Avis Budget Group, Inc.",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,5188.6464,0.0395,-0.079,-0.1207,5188.6464
CARR,Carrier Global Corp,Smart Home & IoT,Smart Home - Automation & Control Systems,Primary,49434.7756,-0.0414,-0.1294,-0.0468,49434.7756
CART,Maplebear Inc.,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,11987.073,0.0598,0.2267,0.2562,7192.2438
CART,Maplebear Inc.,E-commerce,E-commerce - Retail Media & Advertising,Secondary,11987.073,0.0598,0.2267,0.2562,4794.8292
CASY,"Casey's General Stores, Inc.",E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,31609.9666,-0.0182,-0.0079,0.0362,31609.9666
CAT,Caterpillar Inc,Transportation & Logistics,Transportation - Infrastructure & Equipment,Primary,372805.5337,-0.0801,-0.0874,-0.0766,223683.3202
CAT,Caterpillar Inc,Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Secondary,372805.5337,-0.0801,-0.0874,-0.0766,149122.2135
CAVA,"Cava Group, Inc.",Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary,8401.8698,0.0128,0.16,-0.1056,8401.8698
CB,Chubb Limited,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,133421.1625,0.0146,-0.0387,0.058,133421.1625
CBOE,"Cboe Global Markets, Inc.",FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,32174.1517,0.0444,0.0808,-0.136,32174.1517
CBRE,"CBRE Group, Inc.",Real Estate & REITs,Real Estate - Office & Commercial Workspaces,Primary,43995.1729,0.0268,0.0894,0.1592,43995.1729
CBSH,"Commerce Bancshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,8409.4285,-0.0181,-0.0078,0.1254,8409.4285
CBT,Cabot Corp,Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary,4330.8088,-0.0292,-0.0696,0.0111,2598.4853
CBT,Cabot Corp,Electric Vehicles & Mobility,EVs - Batteries & Materials,Secondary,4330.8088,-0.0292,-0.0696,0.0111,1732.3235
CBUS,"Cibus, Inc.",Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,132.2221,0.0359,0.0176,0.2536,132.2221
CCI,Crown Castle Inc.,Telecommunications,Telecom - Infrastructure & Equipment,Primary,33386.8012,0.0263,0.02,-0.1549,20032.0807
CCI,Crown Castle Inc.,Real Estate & REITs,Real Estate - Digital Infrastructure,Secondary,33386.8012,0.0263,0.02,-0.1549,13354.7205
CCJ,Cameco Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,44541.9561,0.0374,0.164,-0.0237,26725.1737
CCJ,Cameco Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,44541.9561,0.0374,0.164,-0.0237,17816.7824
CCK,"Crown Holdings, Inc.",Industrials & Construction,Industrials - Packaging & Containers,Primary,13025.1592,0.0303,0.0189,0.2419,13025.1592
CCL,Carnival Corp,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,35213.6765,-0.0728,-0.0184,-0.0052,35213.6765
CDE,"Coeur Mining, Inc.",Commodities - Metals,Comm Metals - Gold,Primary,21463.2817,0.0813,0.38,0.1843,21463.2817
CDLR,Cadeler A/S,Energy - Renewable,Energy Clean - Wind,Primary,2312.4101,0.0252,0.0592,-0.1026,2312.4101
CDNA,"Caredx, Inc.",Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary,2457.3757,0.0241,0.2789,1.196,2457.3757
CDNS,Cadence Design Systems Inc,Semiconductors,Semis - EDA Tools & Design Software,Primary,87002.1612,-0.0233,-0.0316,-0.1544,52201.2967
CDNS,Cadence Design Systems Inc,Industrial Automation & Robotics,Automation - Industrial Software & Digital Twin,Secondary,87002.1612,-0.0233,-0.0316,-0.1544,34800.8645
CDP,COPT Defense Properties,Real Estate & REITs,Real Estate - Office & Commercial Workspaces,Primary,4339.5333,0.0177,-0.015,0.1762,2603.72
CDP,COPT Defense Properties,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,4339.5333,0.0177,-0.015,0.1762,1735.8133
CDW,CDW Corp,Industrials & Construction,Industrials - Distribution & Rental Services,Primary,16566.058,-0.0206,-0.0098,0.1957,9939.6348
CDW,CDW Corp,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary,16566.058,-0.0206,-0.0098,0.1957,6626.4232
CECO,Ceco Environmental Corp,Environmental Sustainability,Environmental - Clean Technologies & Pollution Control,Primary,4176.0292,-0.1527,-0.0573,-0.1274,4176.0292
